followers,following,public_repos,public_gists,account_created_at,account_age_days,bio_length,hireable,site_admin,type,popularity_score,follower_following_ratio,influence_score,total_projects,project_density,repo_gist_ratio,experience_score,repos_per_year,has_bio,has_company,has_location,profile_completeness,engagement_index,productivity_proxy,influence_density
7,1,72,1,2010-12-17 13:59:38+00:00,5531,51,1,0,User,2.079441542,3.5,5.2,73,0.013195951,36,8.618304693,4.457259159,1,1,1,4,119,620.5179379,0.095890411
48,25,43,5,2012-07-19 06:28:42+00:00,4951,58,1,0,User,3.891820298,1.846153846,41.1,48,0.009693053,7.166666667,8.507546814,2.952407825,1,0,1,3,121,365.824513,1.090909091
119,46,47,0,2014-05-24 01:03:30+00:00,4277,15,0,0,User,4.787491743,2.531914894,97.1,47,0.010986442,47,8.36124089,3.695605343,1,1,1,3,196,392.9783218,2.479166667
160,0,17,0,2013-09-02 10:06:52+00:00,4541,0,0,0,User,5.081404365,160,112,17,0.003742845,17,8.421122723,1.264777823,0,0,1,1,187,143.1590863,8.888888889
1813,114,69,7,2010-09-05 14:00:06+00:00,5634,75,1,0,User,7.503289631,15.76521739,1303.3,76,0.013487134,8.625,8.636752426,4.1981997,1,1,1,4,1922,595.9359174,25.9
57,4,60,84,2013-09-15 14:34:45+00:00,4528,95,0,0,User,4.060443011,11.4,41.1,144,0.031795098,0.705882353,8.418256444,4.475781729,1,0,1,2,137,505.0953866,0.93442623
25,11,97,3,2016-02-15 15:47:48+00:00,3645,0,1,0,User,3.258096538,2.083333333,20.8,100,0.027427318,24.25,8.201385955,8.829177057,0,0,1,2,142,795.5344377,0.255102041
323,77,185,27,2012-01-03 19:07:52+00:00,5148,2,0,0,User,5.780743516,4.141025641,249.2,212,0.041173043,6.607142857,8.5465578,12.24832215,1,0,1,2,528,1581.113193,1.73655914
57,143,13,27,2013-03-04 11:45:10+00:00,4723,96,1,0,User,4.060443011,0.395833333,82.8,40,0.008467401,0.464285714,8.460411177,0.932586478,1,1,1,4,110,109.9853453,4.071428571
58,145,204,47,2010-11-02 16:17:53+00:00,5576,34,0,0,User,4.077537444,0.397260274,84.1,251,0.045006276,4.25,8.626406276,12.53324356,1,0,1,2,282,1759.78688,0.282926829
19,4,21,28,2010-03-11 06:35:50+00:00,5812,0,0,0,User,2.995732274,3.8,14.5,49,0.008429382,0.724137931,8.667852068,1.240893638,0,0,1,1,50,182.0248934,0.863636364
181,12,129,46,2011-03-24 14:06:24+00:00,5434,0,0,0,User,5.204006687,13.92307692,130.3,175,0.032198712,2.744680851,8.6006148,8.119503363,0,1,1,2,330,1109.479309,1.392307692
103,0,41,0,2012-01-25 13:43:27+00:00,5127,0,0,0,User,4.644390899,103,72.1,41,0.00799532,41,8.542470999,2.724872542,0,0,1,1,154,350.2413109,2.452380952
5,1,0,0,2023-01-17 21:21:54+00:00,1116,0,0,0,User,1.791759469,2.5,3.8,0,0,0,7.018401799,0,0,0,0,0,5,0,5
57,5,162,2,2012-02-17 16:50:11+00:00,5104,0,0,0,User,4.060443011,9.5,41.4,164,0.032125367,54,8.537975731,10.8118486,0,1,1,2,239,1383.152068,0.349693252
58,18,62,12,2014-02-02 22:29:59+00:00,4387,0,0,0,User,4.077537444,3.052631579,46,74,0.016864175,4.769230769,8.386628821,4.762205387,0,0,0,0,120,519.9709869,0.920634921
102,140,20,0,2010-10-07 21:18:29+00:00,5601,0,0,0,User,4.634728988,0.723404255,113.4,20,0.003570154,20,8.630878956,1.223600402,0,1,1,2,142,172.6175791,4.857142857
24,4,39,1,2010-02-16 05:16:06+00:00,5835,132,0,0,User,3.218875825,4.8,18,40,0.00685401,19.5,8.67180091,2.295967742,1,0,1,2,83,338.2002355,0.6
30,2,42,4,2011-01-13 21:05:31+00:00,5503,0,0,0,User,3.433987204,10,21.6,46,0.008357558,8.4,8.61323038,2.612474438,0,0,0,0,72,361.7556759,0.697674419
14,5,45,5,2012-12-17 13:09:44+00:00,4800,72,0,0,User,2.708050201,2.333333333,11.3,50,0.010414497,7.5,8.476579509,3.180058083,1,1,1,3,89,381.4460779,0.304347826
1153,0,45,22,2011-04-07 13:07:38+00:00,5420,0,0,0,User,7.050989447,1153,807.1,67,0.012359343,1.956521739,8.598035579,2.839239412,0,1,1,2,1218,386.9116011,25.06521739
2136,110,78,4,2016-12-21 12:05:07+00:00,3335,10,1,0,User,7.667158255,19.24324324,1528.2,82,0.024580336,15.6,8.112527763,7.694594595,1,1,1,4,2254,632.7771656,27.03797468
5,13,0,0,2017-08-16 12:01:15+00:00,3097,0,0,0,User,1.791759469,0.357142857,7.4,0,0,0,8.038512021,0,0,1,1,2,25,0,5
0,0,3,0,2020-03-21 07:28:17+00:00,2149,36,0,0,User,0,0,0,3,0.001395349,3,7.673223121,0.435560859,1,0,1,2,23,23.01966936,0
16,17,23,0,2016-10-24 19:10:36+00:00,3392,0,0,0,User,2.833213344,0.888888889,16.3,23,0.006778662,23,8.129469765,2.234495608,0,0,1,1,49,186.9778046,0.666666667
2,0,11,0,2020-08-11 02:19:44+00:00,2006,61,1,0,User,1.098612289,2,1.4,11,0.005480817,11,7.604396349,1.693378321,1,0,0,2,33,83.64835984,0.166666667
0,0,6,0,2019-12-28 03:14:52+00:00,2233,0,0,0,User,0,0,0,6,0.002685765,6,7.71154898,0.84295612,0,0,0,0,6,46.26929388,0
2,0,38,0,2019-06-17 05:12:41+00:00,2427,0,0,0,User,1.098612289,2,1.4,38,0.015650741,38,7.794823152,4.967765043,0,0,1,1,50,296.2032798,0.051282051
15,6,26,2,2012-10-03 07:58:35+00:00,4875,17,0,0,User,2.772588722,2.142857143,12.3,28,0.005742412,8.666666667,8.492080491,1.811068702,1,0,1,2,61,220.7940928,0.555555556
17,0,33,0,2010-12-25 03:29:35+00:00,5523,0,0,0,User,2.890371758,17,11.9,33,0.005973932,33,8.616857515,2.045686141,0,0,0,0,50,284.356298,0.5
13,0,54,15,2011-01-19 03:04:10+00:00,5498,0,0,0,User,2.63905733,13,9.1,69,0.012547736,3.375,8.612321537,3.361760191,0,0,0,0,67,465.065363,0.236363636
2,2,15,0,2016-07-17 08:29:15+00:00,3492,14,0,0,User,1.098612289,0.666666667,2,15,0.004294303,15,8.158516245,1.419497018,1,0,0,1,27,122.3777437,0.125
917,148,98,0,2012-11-01 11:37:03+00:00,4846,0,0,0,User,6.822197391,6.154362416,686.3,98,0.020218692,98,8.486115236,6.864325465,0,1,1,2,1035,831.6392931,9.262626263
68,21,29,0,2016-05-12 13:32:42+00:00,3558,19,0,0,User,4.234106505,3.090909091,53.9,29,0.008148356,29,8.177234886,2.698190161,1,1,1,3,127,237.1398117,2.266666667
85,231,36,3,2017-06-05 02:26:22+00:00,3169,0,0,0,User,4.454347296,0.36637931,128.8,39,0.012302839,9,8.061486867,3.718166384,0,1,0,1,131,290.2135272,2.297297297
10,0,14,0,2021-03-05 08:32:27+00:00,1800,0,0,0,User,2.397895273,10,7,14,0.007773459,14,7.496097345,2.360277136,0,0,0,0,24,104.9453628,0.666666667
14,1,22,1,2018-02-22 06:38:44+00:00,2907,0,0,0,User,2.708050201,7,10.1,23,0.007909216,11,7.975220839,2.454156479,0,1,1,2,56,175.4548585,0.608695652
28,138,30,0,2017-04-24 06:46:37+00:00,3211,19,0,0,User,3.36729583,0.201438849,61,30,0.009339975,30,8.074649075,3.062080537,1,0,1,2,78,242.2394723,0.903225806
8,2,24,0,2016-08-26 06:11:49+00:00,3452,0,0,0,User,2.197224577,2.666666667,6.2,24,0.006950478,24,8.146998697,2.29499607,0,1,1,2,52,195.5279687,0.32
6,3,36,0,2017-08-12 05:05:44+00:00,3101,0,0,0,User,1.945910149,1.5,5.1,36,0.011605416,36,8.039802344,3.791113676,0,0,0,0,42,289.4328844,0.162162162
1,14,5,0,2016-06-13 12:37:46+00:00,3526,0,0,0,User,0.693147181,0.066666667,4.9,5,0.001417635,5,8.16820293,0.469031097,0,0,0,0,6,40.84101465,0.166666667
3,0,6,0,2017-11-08 13:34:49+00:00,3013,31,0,0,User,1.386294361,3,2.1,6,0.00199071,6,8.011023379,0.648312611,1,0,0,1,19,48.06614028,0.428571429
19,59,36,0,2015-07-17 06:58:31+00:00,3858,0,0,0,User,2.995732274,0.316666667,31,36,0.009328842,36,8.258163362,3.111532086,0,0,1,1,65,297.293881,0.513513514
1,2,5,0,2017-12-24 01:36:34+00:00,2967,0,0,0,User,0.693147181,0.333333333,1.3,5,0.001684636,5,7.995643604,0.547719088,0,1,0,1,16,39.97821802,0.166666667
50,11,58,0,2015-04-15 09:24:39+00:00,3951,0,1,0,User,3.931825633,4.166666667,38.3,58,0.014676113,58,8.281977059,4.905004634,0,0,1,2,128,480.3546694,0.847457627
11,20,17,1,2018-05-24 10:23:24+00:00,2816,0,0,0,User,2.48490665,0.523809524,13.7,18,0.006389776,8.5,7.943427768,1.950644451,0,0,0,0,28,135.0382721,0.611111111
606,1187,39,0,2016-01-16 12:33:31+00:00,3675,0,0,0,User,6.408528791,0.51010101,780.3,39,0.010609358,39,8.209580483,3.523514851,0,0,1,1,655,320.1736389,15.15
1122,86,153,51,2009-06-15 11:40:09+00:00,6081,43,0,0,User,7.023758955,12.89655172,811.2,204,0.033541598,2.942307692,8.713088868,8.663512256,1,1,1,3,1305,1333.102597,7.285714286
355,0,16,0,2018-09-24 20:27:26+00:00,2692,26,0,0,User,5.874930731,355,248.5,16,0.005941329,16,7.898411093,1.910369643,1,1,1,3,401,126.3745775,20.88235294
229,2,91,12,2010-11-13 03:42:23+00:00,5565,0,0,0,User,5.438079309,76.33333333,160.9,103,0.01850521,7,8.624431942,5.601180438,0,1,1,2,340,784.8233067,2.489130435
73,0,48,5,2010-07-28 06:48:01+00:00,5673,34,1,0,User,4.304065093,73,51.1,53,0.009340853,8,8.643649615,2.901623054,1,1,1,4,161,414.8951815,1.489795918
137,25,76,37,2011-01-22 16:03:20+00:00,5495,13,0,0,User,4.927253685,5.269230769,103.4,113,0.020560408,2,8.611775834,4.733788396,1,0,0,1,223,654.4949634,1.779220779
193,46,201,143,2009-11-29 04:30:05+00:00,5914,71,0,0,User,5.267858159,4.106382979,148.9,344,0.058157227,1.395833333,8.685246776,11.68418538,1,1,1,3,424,1745.734602,0.955445545
45018,3,75,411,2009-11-08 06:56:21+00:00,5935,93,1,0,User,10.7148399,11254.5,31513.5,486,0.081873315,0.182038835,8.688790785,4.345238095,1,1,1,4,45133,651.6593089,592.3421053
24,1,10,1,2013-10-02 22:32:06+00:00,4510,0,0,0,User,3.218875825,12,17.1,11,0.002438484,5,8.414274137,0.748717949,0,0,1,1,44,84.14274137,2.181818182
542,340,208,58,2009-10-12 11:41:18+00:00,5962,122,0,0,User,6.29710932,1.589442815,481.4,266,0.044608419,3.525423729,8.693328989,11.99936779,1,1,1,3,780,1808.21243,2.593301435
340,0,146,17,2011-10-20 17:57:58+00:00,5223,31,0,0,User,5.831882477,340,238,163,0.031202144,8.111111111,8.561018671,9.5365068,1,0,1,2,506,1249.908726,2.31292517
0,0,33,0,2011-07-13 01:10:44+00:00,5323,0,0,0,User,0,0,0,33,0.006198347,33,8.57998018,2.117616034,0,0,0,0,33,283.1393459,0
198,11,94,30,2008-07-22 21:11:38+00:00,6408,73,0,0,User,5.293304825,16.5,141.9,124,0.019347792,3.032258065,8.765458532,5.065702052,1,1,1,3,322,823.953102,2.084210526
53,0,62,35,2009-10-21 12:27:07+00:00,5953,0,0,0,User,3.988984047,53,37.1,97,0.016291569,1.722222222,8.691818542,3.581829693,0,1,1,2,135,538.8927496,0.841269841
71,72,58,5,2011-04-27 19:23:57+00:00,5399,155,0,0,User,4.276666119,0.97260274,71.3,63,0.011666667,9.666666667,8.594154233,3.672796669,1,0,1,2,149,498.4609455,1.203389831
245,13,84,90,2012-05-23 14:39:06+00:00,5008,0,0,0,User,5.505331536,17.5,175.4,174,0.034737473,0.923076923,8.518991573,5.706309324,0,1,0,1,339,715.5952922,2.882352941
2362,282,226,235,2011-02-14 20:51:12+00:00,5471,37,0,0,User,7.767687277,8.346289753,1738,461,0.084247076,0.957627119,8.607399459,14.13468129,1,1,1,3,2618,1945.272278,10.40528634
638,8,5,1,2011-01-14 20:04:23+00:00,5502,0,0,0,User,6.459904454,70.88888889,449,6,0.001090314,2.5,8.613048677,0.311061871,0,0,0,0,643,43.06524339,106.3333333
62,4,2,0,2011-04-18 01:39:05+00:00,5409,0,0,0,User,4.143134726,12.4,44.6,2,0.000369686,2,8.596004372,0.126428819,0,0,0,0,64,17.19200874,20.66666667
200,1,102,14,2012-10-01 20:44:55+00:00,4876,29,0,0,User,5.303304908,100,140.3,116,0.023785114,6.8,8.492285556,7.103606182,1,0,1,2,322,866.2131267,1.941747573
302,98,55,4,2011-01-28 06:26:36+00:00,5489,88,1,0,User,5.713732806,3.050505051,240.8,59,0.010746812,11,8.610683535,3.429279125,1,0,1,3,387,473.5875944,5.392857143
2787,158,81,36,2011-04-19 18:25:31+00:00,5407,21,0,0,User,7.933079772,17.52830189,1998.3,117,0.021634615,2.189189189,8.595634618,5.122141372,1,1,1,3,2898,696.246404,33.98780488
19,15,9,1,2011-06-10 20:03:27+00:00,5355,0,0,0,User,2.995732274,1.1875,17.8,10,0.001867065,4.5,8.585972707,0.574300699,0,0,0,0,28,77.27375436,1.9
164,170,93,30,2008-04-25 15:42:38+00:00,6497,0,0,0,User,5.105945474,0.959064327,165.8,123,0.018928901,3,8.779249716,4.946808511,0,0,1,1,267,816.4702236,1.744680851
12,0,23,3,2014-10-17 10:56:58+00:00,4131,0,0,0,User,2.564949357,12,8.4,26,0.006292352,5.75,8.32651683,1.867215302,0,0,0,0,35,191.5098871,0.5
38,22,49,32,2010-10-08 20:32:10+00:00,5600,51,1,0,User,3.663561646,1.652173913,33.2,81,0.014461703,1.484848485,8.630700432,2.998323554,1,0,1,3,117,422.9043212,0.76
314,5,35,2,2009-05-29 22:35:08+00:00,6097,30,0,0,User,5.752572639,52.33333333,221.3,37,0.006067563,11.66666667,8.715716128,1.976942123,1,1,1,3,379,305.0500645,8.722222222
37,6,39,0,2010-05-24 17:04:06+00:00,5738,0,0,0,User,3.63758616,5.285714286,27.7,39,0.006795609,39,8.655040258,2.332459446,0,0,1,1,86,337.5465701,0.925
193,0,0,0,2008-09-19 03:00:42+00:00,6350,0,0,0,User,5.267858159,193,135.1,0,0,0,8.75636756,0,0,0,0,0,193,0,193
993,13,27,12,2011-07-02 04:42:46+00:00,5334,13,0,0,User,6.901737207,70.92857143,699,39,0.007310216,2.076923077,8.582044164,1.729250746,1,1,1,3,1050,231.7151924,35.46428571
105,9,130,48,2010-06-21 04:00:46+00:00,5710,0,0,0,User,4.663439094,10.5,76.2,178,0.031167922,2.653061224,8.650149419,7.810699588,0,1,1,2,255,1124.519424,0.801526718
3,1,16,0,2012-09-19 11:07:01+00:00,4889,0,0,0,User,1.386294361,1.5,2.4,16,0.003271984,16,8.494947582,1.111534069,0,0,0,0,19,135.9191613,0.176470588
363,2,84,0,2017-05-31 03:32:28+00:00,3174,0,0,0,User,5.897153868,121,254.7,84,0.026456693,84,8.063062911,8.663464255,0,0,1,1,457,677.2972846,4.270588235
1974,11,3,0,2016-03-06 02:15:10+00:00,3625,29,0,0,User,7.588323677,164.5,1385.1,3,0.000827358,3,8.195885391,0.27443609,1,1,1,3,2007,24.58765617,493.5
38,85,57,0,2016-02-09 05:36:02+00:00,3651,14,0,0,User,3.663561646,0.441860465,52.1,57,0.015607886,57,8.203030242,5.180527888,1,1,1,3,125,467.5727238,0.655172414
59,136,73,3,2017-04-10 05:16:25+00:00,3225,0,0,0,User,4.094344562,0.430656934,82.1,76,0.023558586,18.25,8.078998259,7.422005571,0,1,1,2,152,589.7668729,0.797297297
33,12,53,10,2013-09-19 19:17:08+00:00,4523,76,1,0,User,3.526360525,2.538461538,26.7,63,0.013925729,4.818181818,8.417151837,3.957651391,1,0,1,3,116,446.1090474,0.611111111
0,0,9,1,2014-03-13 03:32:33+00:00,4349,0,0,0,User,0,0,0,10,0.002298851,4.5,8.377931124,0.696860416,0,0,0,0,9,75.40138012,0
66,121,69,13,2014-10-29 01:49:30+00:00,4119,10,1,0,User,4.204692619,0.540983607,82.5,82,0.019902913,4.928571429,8.323608442,5.616636931,1,0,1,3,165,574.3289825,0.942857143
751,101,96,13,2013-04-04 16:35:52+00:00,4692,28,1,0,User,6.622736324,7.362745098,556,109,0.023226081,6.857142857,8.453827316,6.929009294,1,1,1,4,887,811.5674223,7.742268041
0,0,0,0,2025-12-01 03:51:04+00:00,68,0,0,0,User,0,0,0,0,0,0,4.234106505,0,0,0,0,0,0,0,0
73,73,134,42,2012-05-11 14:11:08+00:00,5020,0,0,0,User,4.304065093,0.986486486,73,176,0.035052778,3.11627907,8.521384396,9.082636955,0,1,1,2,227,1141.865509,0.540740741
2,0,45,0,2015-09-06 14:09:33+00:00,3807,0,0,0,User,1.098612289,2,1.4,45,0.011817227,45,8.244859396,3.93696069,0,0,0,0,47,371.0186728,0.043478261
649,91,100,2,2012-01-17 12:00:34+00:00,5135,0,1,0,User,6.476972363,7.054347826,481.6,102,0.019859813,33.33333333,8.544029845,6.636363636,0,1,1,3,779,854.4029845,6.425742574
67,0,15,2,2009-07-17 19:39:12+00:00,6048,0,0,0,User,4.219507705,67,46.9,17,0.002810382,5,8.707648248,0.853734602,0,0,1,1,92,130.6147237,4.1875
4,0,5,0,2014-04-10 15:13:25+00:00,4321,102,0,0,User,1.609437912,4,2.8,5,0.001156872,5,8.371473537,0.38945796,1,1,1,3,39,41.85736769,0.666666667
4,0,6,1,2014-04-01 09:49:53+00:00,4330,0,0,0,User,1.609437912,4,2.8,7,0.001616255,3,8.373553741,0.466453674,0,0,0,0,10,50.24132245,0.571428571
5,2,22,0,2012-01-19 17:22:42+00:00,5132,0,0,0,User,1.791759469,1.666666667,4.1,22,0.004285993,22,8.543445563,1.460796798,0,0,0,0,27,187.9558024,0.217391304
0,0,6,0,2013-02-21 03:07:53+00:00,4734,0,0,0,User,0,0,0,6,0.001267159,6,8.462737006,0.42949598,0,0,0,0,6,50.77642203,0
14,5,40,2,2010-11-28 04:23:14+00:00,5550,0,0,0,User,2.708050201,2.333333333,11.3,42,0.007566204,13.33333333,8.621733371,2.46830093,0,1,0,1,64,344.8693348,0.341463415
51,12,62,13,2015-01-31 01:33:20+00:00,4025,0,0,0,User,3.951243719,3.923076923,39.3,75,0.018628912,4.428571429,8.300528606,5.154897494,0,0,1,1,123,514.6327736,0.80952381
57,24,73,1,2017-02-23 21:53:54+00:00,3270,36,1,0,User,4.060443011,2.28,47.1,74,0.022623051,36.5,8.092851028,7.330123796,1,1,1,4,170,590.778125,0.77027027
4,5,10,0,2011-12-08 21:06:34+00:00,5174,0,1,0,User,1.609437912,0.666666667,4.3,10,0.001932367,10,8.551594618,0.658963712,0,0,1,2,34,85.51594618,0.363636364
16,12,103,0,2015-08-26 17:20:12+00:00,3817,122,0,0,User,2.833213344,1.230769231,14.8,103,0.026977475,103,8.247482004,8.989717838,1,1,1,3,149,849.4906464,0.153846154
35,2,13,23,2008-09-16 09:42:10+00:00,6353,42,0,0,User,3.583518938,11.66666667,25.1,36,0.005665722,0.541666667,8.756839815,0.706311402,1,1,1,3,78,113.8389176,2.5
934,170,62,24,2009-03-08 18:08:56+00:00,6179,91,0,0,User,6.840546529,5.461988304,704.8,86,0.013915858,2.48,8.72907355,3.458129584,1,1,1,3,1026,541.2025601,14.82539683
7,1,50,0,2011-03-14 15:05:00+00:00,5444,160,0,0,User,2.079441542,3.5,5.2,50,0.009182736,50,8.602453035,3.141676709,1,1,1,3,87,430.1226518,0.137254902
135,28,108,13,2012-03-12 15:51:23+00:00,5080,13,1,0,User,4.912654886,4.655172414,102.9,121,0.02381421,7.714285714,8.533263372,7.239669421,1,0,1,3,273,921.5924441,1.23853211
47,86,87,2,2013-04-22 10:41:52+00:00,4674,61,0,0,User,3.871201011,0.540229885,58.7,89,0.019037433,29,8.449984442,6.301845604,1,1,1,3,164,735.1486464,0.534090909
11,20,39,12,2010-07-07 16:12:08+00:00,5694,0,0,0,User,2.48490665,0.523809524,13.7,51,0.008955224,3,8.647343876,2.34939759,0,0,0,0,50,337.2464112,0.275
926,780,352,24,2011-03-13 14:45:54+00:00,5445,76,0,0,User,6.831953566,1.185659411,882.2,376,0.069041498,14.08,8.602636673,22.11359725,1,1,1,3,1308,3028.128109,2.623229462
88,81,5,2,2011-08-23 14:47:10+00:00,5282,118,0,0,User,4.48863637,1.073170732,85.9,7,0.001325005,1.666666667,8.572249397,0.32318045,1,0,1,2,113,42.86124699,14.66666667
3444,3497,159,202,2008-02-27 11:39:22+00:00,6555,107,0,0,User,8.144679183,0.984562607,3459.9,361,0.055064063,0.783251232,8.78813594,8.386560694,1,1,1,3,3633,1397.313614,21.525
150,20,107,23,2009-11-28 14:21:07+00:00,5915,47,1,0,User,5.017279837,7.142857143,111,130,0.021974307,4.458333333,8.685415824,6.218949045,1,1,1,4,297,929.3394931,1.388888889
214,54,170,87,2009-06-14 02:23:53+00:00,6082,0,0,0,User,5.370638028,3.890909091,166,257,0.04224889,1.931818182,8.713253274,9.624631612,0,1,0,1,394,1481.253057,1.251461988
86,68,489,93,2008-12-31 16:08:22+00:00,6247,33,1,0,User,4.465908119,1.246376812,80.6,582,0.093149808,5.20212766,8.740016692,26.99410163,1,1,1,4,615,4273.868162,0.175510204
1771,1470,195,146,2011-06-06 18:45:00+00:00,5359,3,0,1,User,7.479864131,1.203942896,1680.7,341,0.063619403,1.326530612,8.586719254,12.43448637,1,1,1,3,1996,1674.410255,9.035714286
82,32,66,9,2013-01-30 13:55:06+00:00,4756,138,1,0,User,4.418840608,2.484848485,67,75,0.015766239,6.6,8.467372496,4.704159344,1,0,1,3,178,558.8465848,1.223880597
46,2,59,8,2011-12-19 14:31:50+00:00,5164,0,0,0,User,3.850147602,15.33333333,32.8,67,0.012971926,6.555555556,8.549660382,3.894917707,0,0,1,1,115,504.4299625,0.766666667
69,173,29,30,2009-07-02 13:39:54+00:00,6064,29,0,0,User,4.248495242,0.396551724,100.2,59,0.009727947,0.935483871,8.710289821,1.646445793,1,0,1,2,118,252.5984048,2.3
95,80,88,2,2010-02-04 08:54:51+00:00,5847,0,1,0,User,4.564348191,1.172839506,90.5,90,0.015389877,29.33333333,8.673855001,5.170637476,0,1,1,3,213,763.2992401,1.06741573
13,0,31,15,2012-11-29 19:14:19+00:00,4817,0,1,0,User,2.63905733,13,9.1,46,0.00954753,1.9375,8.480114183,2.183519876,0,0,1,2,64,262.8835397,0.40625
28,24,59,19,2011-10-20 20:20:42+00:00,5223,80,0,0,User,3.36729583,1.12,26.8,78,0.014931087,2.95,8.561018671,3.853793844,1,0,1,2,107,505.1001016,0.466666667
350,185,135,83,2010-06-14 15:26:52+00:00,5717,0,1,0,User,5.860786223,1.88172043,300.5,218,0.038125219,1.607142857,8.651374373,8.101775732,0,1,1,3,515,1167.93554,2.573529412
113,74,156,17,2011-11-17 09:38:39+00:00,5196,0,1,0,User,4.736198448,1.506666667,101.3,173,0.033288436,8.666666667,8.555836815,10.23916562,0,0,0,1,279,1334.710543,0.719745223
31,10,58,17,2011-04-21 13:55:18+00:00,5406,87,1,0,User,3.465735903,2.818181818,24.7,75,0.013870908,3.222222222,8.595449689,3.668341709,1,1,1,4,129,498.536082,0.525423729
0,1,11,3,2012-06-23 05:48:37+00:00,4977,0,0,0,User,0,0,0.3,14,0.002812374,2.75,8.512783483,0.751591164,0,0,1,1,21,93.64061831,0
1122,0,52,13,2011-09-02 21:13:04+00:00,5271,100,0,0,User,7.023758955,1122,785.4,65,0.012329287,3.714285714,8.570165076,3.367636622,1,1,1,3,1204,445.648584,21.16981132
25,9,19,2,2012-03-04 12:40:56+00:00,5088,0,0,0,User,3.258096538,2.5,20.2,21,0.004126547,6.333333333,8.534836627,1.271777003,0,0,0,0,44,162.1618959,1.25
1,0,0,0,2018-07-17 13:34:44+00:00,2762,0,0,0,User,0.693147181,1,0.7,0,0,0,7.924072325,0,0,0,0,0,1,0,1
5,5,4,0,2019-02-13 14:51:12+00:00,2551,34,0,0,User,1.791759469,0.833333333,5,4,0.001567398,4,7.844632644,0.500685871,1,1,1,3,39,31.37853058,1
2,1,4,0,2012-10-09 19:46:53+00:00,4868,0,0,0,User,1.098612289,1,1.7,4,0.000821524,4,8.490643856,0.278998662,0,0,0,0,6,33.96257542,0.4
2,0,13,0,2017-05-10 06:46:24+00:00,3195,0,0,0,User,1.098612289,2,1.4,13,0.004067584,13,8.069655307,1.332865169,0,0,0,0,15,104.905519,0.142857143
78,0,68,29,2011-09-19 08:03:13+00:00,5255,134,0,0,User,4.369447852,78,54.6,97,0.018455099,2.266666667,8.56712556,4.416370107,1,0,1,2,166,582.5645381,1.130434783
4,2,8,0,2018-04-07 14:42:47+00:00,2863,31,0,0,User,1.609437912,1.333333333,3.4,8,0.002793296,8,7.959974528,0.904584882,1,0,1,2,32,63.67979622,0.444444444
28,6,13,0,2013-08-14 19:37:37+00:00,4559,0,0,0,User,3.36729583,4,21.4,13,0.002850877,13,8.425077903,0.963647441,0,1,1,2,61,109.5260127,2
27,41,49,3,2016-10-12 20:05:03+00:00,3404,0,0,0,User,3.33220451,0.642857143,31.2,52,0.015271659,12.25,8.133000219,4.745290528,0,1,1,2,96,398.5170107,0.54
1,0,11,0,2017-03-08 15:38:17+00:00,3258,0,0,0,User,0.693147181,1,0.7,11,0.003375268,11,8.089175679,1.108197626,0,0,0,0,12,88.98093247,0.083333333
7,1,42,0,2015-03-19 07:50:41+00:00,3978,13,0,0,User,2.079441542,3.5,5.2,42,0.010555416,42,8.28878581,3.529818098,1,1,1,3,79,348.129004,0.162790698
1581,1,61,0,2012-04-23 17:37:54+00:00,5037,51,0,0,User,7.366445148,790.5,1107,61,0.012107979,61,8.524764457,4.121621622,1,1,1,3,1672,520.0106319,25.5
15,11,25,1,2016-10-19 16:41:45+00:00,3398,30,0,0,User,2.772588722,1.25,13.8,26,0.007649309,12.5,8.13123655,2.42492692,1,0,0,1,50,203.2809137,0.576923077
7,1,8,0,2014-03-07 13:44:55+00:00,4355,0,0,0,User,2.079441542,3.5,5.2,8,0.001836547,8,8.379309484,0.618644068,0,1,0,1,25,67.03447587,0.777777778
2,1,10,0,2021-08-06 06:58:11+00:00,1646,0,0,0,User,1.098612289,1,1.7,10,0.006071645,10,7.40671073,1.815017404,0,0,0,0,12,74.0671073,0.181818182
4,1,18,0,2011-08-25 06:06:00+00:00,5280,0,0,0,User,1.609437912,2,3.1,18,0.003408445,18,8.571870753,1.163861825,0,0,0,0,22,154.2936735,0.210526316
20,22,62,2,2014-03-01 15:06:28+00:00,4361,0,0,0,User,3.044522438,0.869565217,20.6,64,0.014672169,20.66666667,8.380685947,4.78840457,0,0,1,1,92,519.6025287,0.317460317
141,22,135,44,2011-01-21 09:48:06+00:00,5496,71,0,0,User,4.955827058,6.130434783,105.3,179,0.032563216,3,8.611957768,8.407268384,1,0,1,2,296,1162.614299,1.036764706
25,12,102,0,2018-07-14 09:15:56+00:00,2765,0,0,0,User,3.258096538,1.923076923,21.1,102,0.036876356,102,7.925157512,11.89456869,0,0,0,0,127,808.3660662,0.242718447
